scenario,system,failure_inject_phi,partition,n_trials,stale_rate,stale_ci_lo,stale_ci_hi,availability,avail_ci_lo,avail_ci_hi,failure_rate,percentile_basis,messages_mean,mlat_p50,mlat_p99,i_occupancy,neutro_bool_disagree,status
S3,neutro-waa-g,0.1,transient,250,0.2876899319999999,0.28443787249999997,0.2909776565,0.9929066879999999,0.9922933478999999,0.9935337121999999,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-waa-g,0.2,none,250,0.27047008800000005,0.2673134385,0.2736522263,0.9959334080000001,0.9955067717999999,0.996333416,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-waa-g,0.2,transient,250,0.30100266,0.29777860389999994,0.3042593562,0.9810933599999999,0.980160016,0.9820800161000002,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-waa-g,0.3,none,250,0.2852899159999999,0.28179715499999997,0.288699797,0.9885466640000001,0.9877600075999999,0.9892933399999999,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-waa-g,0.3,transient,250,0.31784801199999996,0.3145809323,0.3209826368,0.959359988,0.9579466480000001,0.9607199759999999,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-waa-g-accuracy,0.0,none,250,0.22202323999999998,0.2186859673,0.2254197976,0.962746668,0.9613199875999999,0.9640933206,0.037253332,all,5.0,2.8739408,6.5996939999999995,0.42176532800000005,0.644293356,validated
S3,neutro-waa-g-accuracy,0.0,transient,250,0.21122490800000002,0.2079325823,0.21454408479999995,0.8601600199999999,0.8576930034000001,0.8626266804000001,0.13983998,success_only,5.0,2.7222808000000005,6.4046296,0.42186399999999996,0.629013348,validated
S3,neutro-waa-g-accuracy,0.1,none,250,0.21854357200000002,0.21554326710000002,0.22157485659999998,0.922613344,0.9206929638,0.9245337117000001,0.07738665599999998,success_only,5.0,2.8004712,6.495614799999999,0.42186402,0.6966667,validated
S3,neutro-waa-g-accuracy,0.1,transient,250,0.21393032799999998,0.210546739,0.2172821749,0.805586656,0.8026933079,0.8085336836999999,0.194413344,success_only,5.0,2.663074,6.3566532,0.422754684,0.674693312,validated
S3,neutro-waa-g-accuracy,0.2,none,250,0.216496848,0.21347037750000003,0.2195824795,0.86704002,0.864746692,0.8693733446,0.13295998,success_only,5.0,2.7202120000000005,6.3978236,0.421181328,0.706053324,validated
S3,neutro-waa-g-accuracy,0.2,transient,250,0.212640528,0.2093520407,0.2160836559,0.751319992,0.7481729439999999,0.7544933282,0.248680008,success_only,5.0,2.5742408,6.1831904,0.41991998,0.684039976,validated
S3,neutro-waa-g-accuracy,0.3,none,250,0.21190118,0.20842760120000003,0.2152029343,0.8025466920000002,0.7997466877999999,0.8055470564,0.197453308,success_only,5.0,2.6279947999999997,6.3858576000000005,0.42172799600000005,0.7003733279999999,validated
S3,neutro-waa-g-accuracy,0.3,transient,250,0.219575316,0.2160192896,0.22292019520000003,0.689213348,0.685786676,0.6926803642999999,0.310786652,success_only,5.0,2.4885172000000004,6.1429704,0.42144000400000003,0.670453344,validated
S3,neutro-waa-g-cosine,0.0,none,250,0.218152476,0.21495781190000002,0.2214369731,0.947466684,0.9459196598999999,0.9490266565000001,0.052533316,success_only,5.0,2.8735083999999995,6.60514,0.42176532800000005,0.644293356,validated
S3,neutro-waa-g-cosine,0.0,transient,250,0.21394601600000002,0.2106456531,0.21717580720000002,0.858133324,0.8556799997000001,0.8605599841,0.141866676,success_only,5.0,2.7180212,6.408591599999999,0.42186399999999996,0.629013348,validated
S3,neutro-waa-g-cosine,0.1,none,250,0.217654144,0.2144563832,0.2207108901,0.9137199880000001,0.9116663112,0.9157466525000001,0.08628001200000002,success_only,5.0,2.7970132000000003,6.4893672,0.42186402,0.6966667,validated
S3,neutro-waa-g-cosine,0.1,transient,250,0.21716599200000003,0.2138931774,0.22068300210000003,0.8051999999999999,0.8022399920000001,0.808227021,0.19479999999999997,success_only,5.0,2.6595044,6.353501199999999,0.422754684,0.674693312,validated
S3,neutro-waa-g-cosine,0.2,none,250,0.217880036,0.2148350322,0.22100877910000002,0.86374666,0.8613866838,0.8660536804999999,0.13625334,success_only,5.0,2.7162695999999995,6.3898936,0.421181328,0.706053324,validated
S3,neutro-waa-g-cosine,0.2,transient,250,0.215883984,0.2124847956,0.2193333964,0.7522133200000001,0.749226664,0.7551599961,0.24778667999999998,success_only,5.0,2.5724367999999997,6.185838400000001,0.41991998,0.684039976,validated
S3,neutro-waa-g-cosine,0.3,none,250,0.214543176,0.21117022900000001,0.2179099081,0.8024000000000001,0.7993199997,0.8054406901,0.1976,success_only,5.0,2.6257628,6.3773824,0.42172799600000005,0.7003733279999999,validated
S3,neutro-waa-g-cosine,0.3,transient,250,0.222956096,0.21947159500000002,0.2264531707,0.69111998,0.6876799839,0.6946266364,0.3088800199999999,success_only,5.0,2.486266,6.1296692,0.42144000400000003,0.670453344,validated
S3,neutro-waa-g-truth_weighted,0.0,none,250,0.23868182799999998,0.2354327277,0.2420002934,0.9986533919999999,0.998360064,0.9989200521000001,0.0013466080000000002,all,5.0,2.8632924,6.5806384,0.42176532800000005,0.644293356,validated
S3,neutro-waa-g-truth_weighted,0.0,transient,250,0.265863272,0.26238181619999995,0.2692723877,0.9821333320000001,0.9811466879,0.9831066405,0.017866668000000002,all,5.0,2.6859463999999997,6.363186400000001,0.42186399999999996,0.629013348,validated
S3,neutro-waa-g-truth_weighted,0.1,none,250,0.24948552,0.24626634719999999,0.2527411063,0.9934666840000002,0.99288004,0.9940533441000001,0.006533316,all,5.0,2.7795987999999996,6.4962056,0.42186402,0.6966667,validated
S3,neutro-waa-g-truth_weighted,0.1,transient,250,0.27958441200000006,0.2762024448,0.2830941753,0.961853348,0.960466676,0.9632536963999999,0.038146652,all,5.0,2.6188779999999996,6.3099359999999995,0.422754684,0.674693312,validated
S3,neutro-waa-g-truth_weighted,0.2,none,250,0.26595913199999993,0.26288060280000003,0.26914243430000007,0.9797600160000001,0.978773332,0.9807737044000001,0.020239984,all,5.0,2.6895700000000002,6.3721256,0.421181328,0.706053324,validated
S3,neutro-waa-g-truth_weighted,0.2,transient,250,0.29041633199999994,0.2872770382,0.29372656199999997,0.9393999759999999,0.9375999959999999,0.9411866241,0.060600024,success_only,5.0,2.5252200000000005,6.1564483999999995,0.41991998,0.684039976,validated
S3,neutro-waa-g-truth_weighted,0.3,none,250,0.27773055599999996,0.2742575367,0.28113486749999994,0.959293344,0.9579733479,0.9605737127,0.040706655999999994,all,5.0,2.5871028000000003,6.3383556,0.42172799600000005,0.7003733279999999,validated
S3,neutro-waa-g-truth_weighted,0.3,transient,250,0.3059485839999999,0.3027963166,0.30913460660000003,0.9097600199999999,0.9076400480000001,0.9118003605,0.09023998,success_only,5.0,2.4321308,6.1380148,0.42144000400000003,0.670453344,validated
S3,neutro-wga,0.0,none,250,0.21679905600000002,0.2126264561,0.22097559979999998,0.47645332,0.4729333349,0.47980034460000004,0.5235466799999999,success_only,5.0,2.9727732000000002,6.6093184,0.42176532800000005,0.644293356,validated
S3,neutro-wga,0.0,transient,250,0.212043768,0.20703158419999998,0.21684984610000005,0.33476002,0.3314933678,0.33806702920000004,0.66523998,success_only,5.0,2.8317312,6.3221812,0.42186399999999996,0.629013348,validated
S3,neutro-wga,0.1,none,250,0.20840654,0.20330340770000002,0.21339767529999998,0.334506664,0.3311863078,0.3377866525,0.665493336,success_only,5.0,2.9035776,6.3035592,0.42186402,0.6966667,validated
S3,neutro-wga,0.1,transient,250,0.21775222,0.21183493979999998,0.22376124779999998,0.278959988,0.275879992,0.2820400085,0.7210400119999999,success_only,5.0,2.6697488,6.2436388,0.422754684,0.674693312,validated
S3,neutro-wga,0.2,none,250,0.2120138,0.2063348437,0.21779027810000004,0.25795999999999997,0.254626672,0.26120033309999996,0.74204,success_only,5.0,2.7689047999999996,6.188858,0.421181328,0.706053324,validated
S3,neutro-wga,0.2,transient,250,0.22570905599999996,0.2197895799,0.2316042897,0.25973335200000003,0.2565466877,0.26285332840000003,0.7402666480000001,success_only,5.0,2.4695884,5.896986399999999,0.41991998,0.684039976,validated
S3,neutro-wga,0.3,none,250,0.21833652,0.21181703200000002,0.22490226219999998,0.233226652,0.23010665600000002,0.23639998080000002,0.766773348,success_only,5.0,2.5518828,6.1226296,0.42172799600000005,0.7003733279999999,validated
S3,neutro-wga,0.3,transient,250,0.236978368,0.2307540801,0.2433377079,0.25595998,0.25275962750000003,0.2591733043000001,0.7440400199999999,success_only,5.0,2.2927444,5.6943924,0.42144000400000003,0.670453344,validated
S3,neutro-wga-g,0.0,none,250,0.23895316,0.2357990602,0.2421575413,0.999920004,0.9998400040000001,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-wga-g,0.0,transient,250,0.270463028,0.2670502759,0.27373482800000004,0.9981867440000001,0.9978800639000001,0.998480088,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-wga-g,0.1,none,250,0.25116704000000006,0.24807244579999999,0.2542468722,0.999333376,0.9991333840000001,0.9995200320000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-wga-g,0.1,transient,250,0.2876899319999999,0.28438003570000003,0.2909143114,0.9929066879999999,0.992266672,0.9935200121000001,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-wga-g,0.2,none,250,0.27047008800000005,0.2674019718000001,0.2734951506,0.9959334080000001,0.9954930439999999,0.996360084,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-wga-g,0.2,transient,250,0.30100266,0.2977381519,0.3043413646,0.9810933599999999,0.9801333638,0.9820133525000002,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-wga-g,0.3,none,250,0.2852899159999999,0.2819047703,0.28863510759999994,0.9885466640000001,0.9877733517,0.9893333124,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-wga-g,0.3,transient,250,0.31784801199999996,0.314640988,0.3211045760999999,0.959359988,0.9578933159,0.9607200122,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,pbs-quorum,0.0,none,250,0.30687695200000004,0.30367606449999995,0.31002268289999996,0.999920004,0.9998400000000001,0.999986668,7.999600000000001e-05,all,3.0,1.8988152,3.7592079999999997,0.42176532800000005,0.644293356,validated
S3,pbs-quorum,0.0,transient,250,0.31454091600000006,0.31106691129999997,0.31787263100000007,0.9981867440000001,0.9978534359000001,0.9984934000000001,0.001813256,all,3.0,1.9167572,4.5097211999999995,0.42186399999999996,0.629013348,validated
S3,pbs-quorum,0.1,none,250,0.307527016,0.30424141860000004,0.3107030293,0.999333376,0.999133388,0.9995200320000001,0.000666624,all,3.0,1.9261883999999998,4.10585,0.42186402,0.6966667,validated
S3,pbs-quorum,0.1,transient,250,0.3184967799999999,0.3148761848,0.32195417109999996,0.9929066879999999,0.9922533558,0.9935067040999999,0.007093312000000001,all,3.0,1.9531083999999999,4.7355816,0.422754684,0.674693312,validated
S3,pbs-quorum,0.2,none,250,0.30937863600000004,0.3062152649,0.3126692968,0.9959334080000001,0.9955067479,0.9963600840999999,0.004066592,all,3.0,1.9475616,4.3996892,0.421181328,0.706053324,validated
S3,pbs-quorum,0.2,transient,250,0.32345624,0.320361551,0.3266480986,0.9810933599999999,0.980146696,0.9820137041999999,0.01890664,all,3.0,1.9679432000000001,4.9799224,0.41991998,0.684039976,validated
S3,pbs-quorum,0.3,none,250,0.31910161200000003,0.3158860194,0.3223569485,0.9885466640000001,0.9877600158,0.9893200081000002,0.011453336,all,3.0,1.95754,4.6817172000000005,0.42172799600000005,0.7003733279999999,validated
S3,pbs-quorum,0.3,transient,250,0.331507868,0.3280057037,0.3351099346,0.959359988,0.957933308,0.9607866602,0.040640012,all,3.0,1.9852215999999996,5.110236,0.42144000400000003,0.670453344,validated
S3,prob-gate,0.0,none,250,0.23702782000000003,0.2337375073,0.2402573897,0.990813312,0.99003998,0.99153332,0.009186688000000002,all,5.0,2.8674924,6.584232,0.42176532800000005,0.644293356,validated
S3,prob-gate,0.0,transient,250,0.269454924,0.26610389949999996,0.27290978600000004,0.9935067280000001,0.99282672,0.9941334041000001,0.0064932720000000005,all,5.0,2.6763824000000005,6.357282800000001,0.42186399999999996,0.629013348,validated
S3,prob-gate,0.1,none,250,0.24960242400000002,0.2464664022,0.2528240904,0.991893324,0.9912533359,0.9925066481,0.008106676,all,5.0,2.7795828,6.4898207999999995,0.42186402,0.6966667,validated
S3,prob-gate,0.1,transient,250,0.286928696,0.28350150910000005,0.2902481323,0.9891599999999998,0.9884000238,0.9899199719999999,0.010840000000000002,all,5.0,2.5997504,6.2857484,0.422754684,0.674693312,validated
S3,prob-gate,0.2,none,250,0.26907909599999996,0.26590220769999995,0.27212576879999995,0.9900266799999999,0.9893596326,0.990706684,0.00997332,all,5.0,2.6810020000000003,6.3675808,0.421181328,0.706053324,validated
S3,prob-gate,0.2,transient,250,0.30050191600000004,0.29740808240000005,0.303635694,0.9783866840000001,0.9773333480000002,0.9793999801,0.021613316,all,5.0,2.4989671999999996,6.135248799999999,0.41991998,0.684039976,validated
S3,prob-gate,0.3,none,250,0.28441952400000003,0.2809067937,0.28790264360000006,0.9843066960000001,0.9833867234999999,0.9851867,0.015693304,all,5.0,2.5691688000000004,6.3146912,0.42172799600000005,0.7003733279999999,validated
S3,prob-gate,0.3,transient,250,0.31730753200000006,0.3140995324,0.3205398509,0.957266648,0.955799976,0.9587333281,0.042733352,all,5.0,2.4040083999999995,6.1041648,0.42144000400000003,0.670453344,validated
S3,quorum-bool,0.0,none,250,0.238873796,0.2335878847,0.24411418450000003,0.35562664,0.3519329474,0.3592799523,0.64437336,success_only,5.0,1.8791884,3.4925852,0.42176532800000005,0.644293356,validated
S3,quorum-bool,0.0,transient,250,0.189088008,0.1844733235,0.1937741953,0.36917331999999997,0.3657733198,0.3725603330000001,0.63082668,success_only,5.0,1.88129,3.9695856,0.42186399999999996,0.629013348,validated
S3,quorum-bool,0.1,none,250,0.22914898,0.22392540820000004,0.23445490479999997,0.302666644,0.299386624,0.3058406541,0.697333356,success_only,5.0,1.9028627999999999,3.6187104,0.42186402,0.6966667,validated
S3,quorum-bool,0.1,transient,250,0.19227203199999995,0.1871049423,0.1975038315,0.318213364,0.31512004779999997,0.3214666882,0.681786636,success_only,5.0,1.9170255999999999,4.2913704,0.422754684,0.674693312,validated
S3,quorum-bool,0.2,none,250,0.214317056,0.2088070333,0.22004000449999997,0.28988001199999996,0.2868797023,0.29294666839999994,0.7101199879999999,success_only,5.0,1.9220367999999999,3.9591764000000005,0.421181328,0.706053324,validated
S3,quorum-bool,0.2,transient,250,0.19074871999999998,0.18580029809999998,0.19578676420000002,0.29705334000000005,0.29396003519999997,0.30030705209999997,0.7029466600000001,success_only,5.0,1.9344764,4.491541599999999,0.41991998,0.684039976,validated
S3,quorum-bool,0.3,none,250,0.200714812,0.1948175803,0.20644224359999996,0.28817333600000006,0.28498667569999997,0.2914266646,0.711826664,success_only,5.0,1.9256327999999998,4.252050799999999,0.42172799600000005,0.7003733279999999,validated
S3,quorum-bool,0.3,transient,250,0.200348528,0.1950493187,0.20557101930000002,0.288906668,0.28590667929999997,0.2918399962,0.7110933319999999,success_only,5.0,1.9373976,4.6962716,0.42144000400000003,0.670453344,validated
S3,raft-lww,0.0,none,250,0.0,0.0,0.0,1.0,1.0,1.0,0.0,all,1.0,1.8058656000000002,5.1718804,0.42176532800000005,0.644293356,validated
S3,raft-lww,0.0,transient,250,0.0,0.0,0.0,0.501560004,0.4981593186,0.5050266366000001,0.49843999599999994,success_only,1.0,1.8024564,5.0608112,0.42186399999999996,0.629013348,validated
S3,raft-lww,0.1,none,250,0.0,0.0,0.0,0.899813316,0.8976666670000001,0.9019199724000001,0.10018668400000001,success_only,1.0,1.7966304,5.215116,0.42186402,0.6966667,validated
S3,raft-lww,0.1,transient,250,0.0,0.0,0.0,0.450546652,0.4468266317,0.4541070124,0.549453348,success_only,1.0,1.8077192,4.977162,0.422754684,0.674693312,validated
S3,raft-lww,0.2,none,250,0.0,0.0,0.0,0.798626684,0.7959466997,0.801413705,0.201373316,success_only,1.0,1.8045008000000002,5.13737,0.421181328,0.706053324,validated
S3,raft-lww,0.2,transient,250,0.0,0.0,0.0,0.402066656,0.3985196281,0.4057603404,0.5979333440000001,success_only,1.0,1.8051271999999998,5.0829944,0.41991998,0.684039976,validated
S3,raft-lww,0.3,none,250,0.0,0.0,0.0,0.697240008,0.6939333199,0.7006399884,0.30275999200000003,success_only,1.0,1.8034164000000001,5.158389199999999,0.42172799600000005,0.7003733279999999,validated
S3,raft-lww,0.3,transient,250,0.0,0.0,0.0,0.350159992,0.3468529869,0.3534670095,0.6498400079999999,success_only,1.0,1.8035384,4.9880188,0.42144000400000003,0.670453344,validated
S3,single-peer,0.0,none,250,0.445982612,0.4423588238,0.4494171212,0.999920004,0.9998400040000001,0.999986668,7.999600000000001e-05,all,1.0,1.8013412,5.1811592,0.42176532800000005,0.644293356,validated
S3,single-peer,0.0,transient,250,0.445965304,0.44239715609999997,0.4495622111,0.9981867440000001,0.9978667599,0.9984934041000001,0.001813256,all,1.0,1.802144,5.1787132,0.42186399999999996,0.629013348,validated
S3,single-peer,0.1,none,250,0.44310029600000006,0.43918464119999995,0.44701843160000004,0.999333376,0.9991467079999999,0.999520032,0.000666624,all,1.0,1.7930652,5.179076799999999,0.42186402,0.6966667,validated
S3,single-peer,0.1,transient,250,0.44659273199999994,0.44294968849999994,0.45024674239999996,0.9929066879999999,0.9922933717,0.993520052,0.007093312000000001,all,1.0,1.7981019999999999,5.1821564,0.422754684,0.674693312,validated
S3,single-peer,0.2,none,250,0.44364638,0.4401276891,0.44714234170000006,0.9959334080000001,0.9955067399,0.996346752,0.004066592,all,1.0,1.8022284,5.1756324000000005,0.421181328,0.706053324,validated
S3,single-peer,0.2,transient,250,0.4445057,0.4412325402,0.4477361286,0.9810933599999999,0.9801200399,0.9820133561,0.01890664,all,1.0,1.7929184,5.227504,0.41991998,0.684039976,validated
S3,single-peer,0.3,none,250,0.446328296,0.44286389389999997,0.4495520064,0.9885466640000001,0.9877599960000001,0.9893333086000001,0.011453336,all,1.0,1.7980232,5.154154,0.42172799600000005,0.7003733279999999,validated
S3,single-peer,0.3,transient,250,0.44306414800000005,0.4395175891,0.4467312256,0.959359988,0.9579600117,0.9607866399999999,0.040640012,all,1.0,1.8004212,5.204298,0.42144000400000003,0.670453344,validated
